0:0:0:0:0:0:0:1 - - [21/May/2020:19:26:47 +0530] "GET /favicon.ico HTTP/1.1" 404 720
0:0:0:0:0:0:0:1 - - [21/May/2020:19:26:56 +0530] "POST /Perfect_One/UpdateUserServlet HTTP/1.1" 500 1259
0:0:0:0:0:0:0:1 - - [21/May/2020:19:27:50 +0530] "GET /Perfect_One/ HTTP/1.1" 200 7066
0:0:0:0:0:0:0:1 - - [21/May/2020:19:27:56 +0530] "POST /Perfect_One/LoginServlet HTTP/1.1" 200 6243
0:0:0:0:0:0:0:1 - - [21/May/2020:19:27:57 +0530] "GET /Perfect_One/ListUsers.jsp HTTP/1.1" 200 17698
0:0:0:0:0:0:0:1 - - [21/May/2020:19:27:57 +0530] "GET /Perfect_One/Employee.css HTTP/1.1" 404 737
0:0:0:0:0:0:0:1 - - [21/May/2020:19:27:57 +0530] "GET /Perfect_One/css/scroll.css HTTP/1.1" 404 743
0:0:0:0:0:0:0:1 - - [21/May/2020:19:27:57 +0530] "GET /Perfect_One/css/stylesheetstore.css HTTP/1.1" 404 752
0:0:0:0:0:0:0:1 - - [21/May/2020:19:28:00 +0530] "POST /Perfect_One/GetIdUserServlet HTTP/1.1" 200 5740
0:0:0:0:0:0:0:1 - - [21/May/2020:19:28:09 +0530] "POST /Perfect_One/UpdateUserServlet HTTP/1.1" 200 18014
0:0:0:0:0:0:0:1 - - [21/May/2020:19:28:09 +0530] "GET /Perfect_One/Employee.css HTTP/1.1" 404 737
0:0:0:0:0:0:0:1 - - [21/May/2020:19:28:09 +0530] "GET /Perfect_One/css/stylesheetstore.css HTTP/1.1" 404 752
0:0:0:0:0:0:0:1 - - [21/May/2020:19:28:09 +0530] "GET /Perfect_One/css/scroll.css HTTP/1.1" 404 743
0:0:0:0:0:0:0:1 - - [21/May/2020:19:28:09 +0530] "GET /Perfect_One/Employee.css HTTP/1.1" 404 737
0:0:0:0:0:0:0:1 - - [21/May/2020:19:28:09 +0530] "GET /Perfect_One/css/scroll.css HTTP/1.1" 404 743
0:0:0:0:0:0:0:1 - - [21/May/2020:19:28:09 +0530] "GET /Perfect_One/css/stylesheetstore.css HTTP/1.1" 404 752
0:0:0:0:0:0:0:1 - - [21/May/2020:19:28:34 +0530] "GET /Perfect_One/UserReport.jsp HTTP/1.1" 500 49997
0:0:0:0:0:0:0:1 - - [21/May/2020:19:28:55 +0530] "GET /Perfect_One/AdminPanel.jsp HTTP/1.1" 200 6243
0:0:0:0:0:0:0:1 - - [21/May/2020:19:28:58 +0530] "GET /Perfect_One/LogoutServlet HTTP/1.1" 200 7130
0:0:0:0:0:0:0:1 - - [21/May/2020:19:29:00 +0530] "GET /Perfect_One/Register.jsp HTTP/1.1" 200 9464
0:0:0:0:0:0:0:1 - - [21/May/2020:19:29:36 +0530] "POST /Perfect_One/RegisterServlet HTTP/1.1" 200 7066
0:0:0:0:0:0:0:1 - - [21/May/2020:19:29:48 +0530] "POST /Perfect_One/LoginServlet HTTP/1.1" 200 16802
0:0:0:0:0:0:0:1 - - [21/May/2020:19:29:48 +0530] "GET /Perfect_One/js/swiper_custom.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2020:19:29:48 +0530] "GET /Perfect_One/img/about.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2020:19:29:48 +0530] "GET /Perfect_One/img/logo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2020:19:29:48 +0530] "GET /Perfect_One/img/player_info.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2020:19:29:48 +0530] "GET /Perfect_One/img/banner_bg.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2020:19:29:48 +0530] "GET /Perfect_One/img/player_info1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2020:19:29:48 +0530] "GET /Perfect_One/img/insta/instagram_1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2020:19:29:48 +0530] "GET /Perfect_One/img/insta/instagram_2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2020:19:29:48 +0530] "GET /Perfect_One/img/insta/instagram_3.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2020:19:29:48 +0530] "GET /Perfect_One/img/insta/instagram_4.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2020:19:29:48 +0530] "GET /Perfect_One/img/insta/instagram_5.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2020:19:29:48 +0530] "GET /Perfect_One/img/insta/instagram_6.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2020:19:29:49 +0530] "GET /Perfect_One/img/gallery/gallery_item_1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2020:19:29:49 +0530] "GET /Perfect_One/img/gallery/gallery_item_3.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2020:19:29:49 +0530] "GET /Perfect_One/img/gallery/gallery_item_2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2020:19:29:49 +0530] "GET /Perfect_One/img/gallery/gallery_item_4.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2020:19:29:49 +0530] "GET /Perfect_One/img/gallery/gallery_item_5.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2020:19:29:49 +0530] "GET /Perfect_One/img/gallery/gallery_item_6.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2020:19:29:49 +0530] "GET /Perfect_One/img/gallery/gallery_item_7.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2020:19:29:49 +0530] "GET /Perfect_One/img/gallery/gallery_item_8.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2020:19:29:49 +0530] "GET /Perfect_One/img/icon/left.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2020:19:29:49 +0530] "GET /Perfect_One/img/icon/right.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/May/2020:19:30:21 +0530] "GET /Perfect_One/LogoutServlet HTTP/1.1" 200 7130
0:0:0:0:0:0:0:1 - - [21/May/2020:19:30:29 +0530] "POST /Perfect_One/LoginServlet HTTP/1.1" 200 6243
0:0:0:0:0:0:0:1 - - [21/May/2020:19:30:31 +0530] "GET /Perfect_One/ListUsers.jsp HTTP/1.1" 200 18989
0:0:0:0:0:0:0:1 - - [21/May/2020:19:30:31 +0530] "GET /Perfect_One/Employee.css HTTP/1.1" 404 737
0:0:0:0:0:0:0:1 - - [21/May/2020:19:30:31 +0530] "GET /Perfect_One/css/scroll.css HTTP/1.1" 404 743
0:0:0:0:0:0:0:1 - - [21/May/2020:19:30:31 +0530] "GET /Perfect_One/css/stylesheetstore.css HTTP/1.1" 404 752
0:0:0:0:0:0:0:1 - - [21/May/2020:19:30:34 +0530] "POST /Perfect_One/GetIdUserServlet HTTP/1.1" 200 5750
0:0:0:0:0:0:0:1 - - [21/May/2020:19:30:49 +0530] "POST /Perfect_One/UpdateUserServlet HTTP/1.1" 200 19301
0:0:0:0:0:0:0:1 - - [21/May/2020:19:30:49 +0530] "GET /Perfect_One/Employee.css HTTP/1.1" 404 737
0:0:0:0:0:0:0:1 - - [21/May/2020:19:30:49 +0530] "GET /Perfect_One/css/scroll.css HTTP/1.1" 404 743
0:0:0:0:0:0:0:1 - - [21/May/2020:19:30:49 +0530] "GET /Perfect_One/css/stylesheetstore.css HTTP/1.1" 404 752
0:0:0:0:0:0:0:1 - - [21/May/2020:19:30:49 +0530] "GET /Perfect_One/Employee.css HTTP/1.1" 404 737
0:0:0:0:0:0:0:1 - - [21/May/2020:19:30:49 +0530] "GET /Perfect_One/css/scroll.css HTTP/1.1" 404 743
0:0:0:0:0:0:0:1 - - [21/May/2020:19:30:49 +0530] "GET /Perfect_One/css/stylesheetstore.css HTTP/1.1" 404 752
0:0:0:0:0:0:0:1 - - [21/May/2020:19:31:05 +0530] "POST /Perfect_One/GetIdUserServlet HTTP/1.1" 200 5751
0:0:0:0:0:0:0:1 - - [21/May/2020:19:31:24 +0530] "POST /Perfect_One/UpdateUserServlet HTTP/1.1" 200 19301
0:0:0:0:0:0:0:1 - - [21/May/2020:19:31:24 +0530] "GET /Perfect_One/Employee.css HTTP/1.1" 404 737
0:0:0:0:0:0:0:1 - - [21/May/2020:19:31:24 +0530] "GET /Perfect_One/css/scroll.css HTTP/1.1" 404 743
0:0:0:0:0:0:0:1 - - [21/May/2020:19:31:24 +0530] "GET /Perfect_One/css/stylesheetstore.css HTTP/1.1" 404 752
0:0:0:0:0:0:0:1 - - [21/May/2020:19:31:24 +0530] "GET /Perfect_One/css/scroll.css HTTP/1.1" 404 743
0:0:0:0:0:0:0:1 - - [21/May/2020:19:31:24 +0530] "GET /Perfect_One/Employee.css HTTP/1.1" 404 737
0:0:0:0:0:0:0:1 - - [21/May/2020:19:31:24 +0530] "GET /Perfect_One/css/stylesheetstore.css HTTP/1.1" 404 752
0:0:0:0:0:0:0:1 - - [21/May/2020:19:31:28 +0530] "POST /Perfect_One/DeleteUserServlet HTTP/1.1" 200 18013
0:0:0:0:0:0:0:1 - - [21/May/2020:19:31:28 +0530] "GET /Perfect_One/css/scroll.css HTTP/1.1" 404 743
0:0:0:0:0:0:0:1 - - [21/May/2020:19:31:28 +0530] "GET /Perfect_One/Employee.css HTTP/1.1" 404 737
0:0:0:0:0:0:0:1 - - [21/May/2020:19:31:28 +0530] "GET /Perfect_One/css/stylesheetstore.css HTTP/1.1" 404 752
0:0:0:0:0:0:0:1 - - [21/May/2020:19:31:40 +0530] "POST /Perfect_One/DeleteUserServlet HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [21/May/2020:19:32:54 +0530] "GET /Perfect_One/ HTTP/1.1" 200 7066
0:0:0:0:0:0:0:1 - - [21/May/2020:19:33:02 +0530] "GET /Perfect_One/Register.jsp HTTP/1.1" 200 9464
0:0:0:0:0:0:0:1 - - [21/May/2020:19:33:05 +0530] "GET /Perfect_One/Login.jsp HTTP/1.1" 200 7066
0:0:0:0:0:0:0:1 - - [21/May/2020:19:33:06 +0530] "GET /Perfect_One/Register.jsp HTTP/1.1" 200 9464
0:0:0:0:0:0:0:1 - - [21/May/2020:19:33:08 +0530] "GET /Perfect_One/Login.jsp HTTP/1.1" 200 7066
0:0:0:0:0:0:0:1 - - [21/May/2020:19:33:17 +0530] "POST /Perfect_One/LoginServlet HTTP/1.1" 200 6243
0:0:0:0:0:0:0:1 - - [21/May/2020:19:33:18 +0530] "GET /Perfect_One/ListUsers.jsp HTTP/1.1" 200 17704
0:0:0:0:0:0:0:1 - - [21/May/2020:19:33:18 +0530] "GET /Perfect_One/Employee.css HTTP/1.1" 404 737
0:0:0:0:0:0:0:1 - - [21/May/2020:19:33:18 +0530] "GET /Perfect_One/css/scroll.css HTTP/1.1" 404 743
0:0:0:0:0:0:0:1 - - [21/May/2020:19:33:18 +0530] "GET /Perfect_One/css/stylesheetstore.css HTTP/1.1" 404 752
0:0:0:0:0:0:0:1 - - [21/May/2020:19:33:54 +0530] "POST /Perfect_One/GetIdUserServlet HTTP/1.1" 200 5743
0:0:0:0:0:0:0:1 - - [21/May/2020:19:34:08 +0530] "POST /Perfect_One/UpdateUserServlet HTTP/1.1" 200 18012
0:0:0:0:0:0:0:1 - - [21/May/2020:19:34:08 +0530] "GET /Perfect_One/css/scroll.css HTTP/1.1" 404 743
0:0:0:0:0:0:0:1 - - [21/May/2020:19:34:08 +0530] "GET /Perfect_One/Employee.css HTTP/1.1" 404 737
0:0:0:0:0:0:0:1 - - [21/May/2020:19:34:08 +0530] "GET /Perfect_One/css/stylesheetstore.css HTTP/1.1" 404 752
