127.0.0.1 - - [17/May/2020:16:37:25 +0530] "GET / HTTP/1.1" 404 709
0:0:0:0:0:0:0:1 - - [17/May/2020:16:41:46 +0530] "POST /Perfect_One/RegisterServlet HTTP/1.1" 200 7066
0:0:0:0:0:0:0:1 - - [17/May/2020:16:42:33 +0530] "GET /Perfect_One/Home.jsp HTTP/1.1" 200 16799
0:0:0:0:0:0:0:1 - - [17/May/2020:16:42:33 +0530] "GET /Perfect_One/js/swiper_custom.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:16:42:33 +0530] "GET /Perfect_One/img/logo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:16:42:33 +0530] "GET /Perfect_One/img/player_info.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:16:42:33 +0530] "GET /Perfect_One/img/about.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:16:42:33 +0530] "GET /Perfect_One/img/player_info1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:16:42:33 +0530] "GET /Perfect_One/img/insta/instagram_1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:16:42:33 +0530] "GET /Perfect_One/img/insta/instagram_2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:16:42:34 +0530] "GET /Perfect_One/img/insta/instagram_3.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:16:42:34 +0530] "GET /Perfect_One/img/insta/instagram_4.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:16:42:34 +0530] "GET /Perfect_One/img/banner_bg.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:16:42:34 +0530] "GET /Perfect_One/img/insta/instagram_5.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:16:42:34 +0530] "GET /Perfect_One/img/insta/instagram_6.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:16:42:34 +0530] "GET /Perfect_One/img/gallery/gallery_item_5.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:16:42:34 +0530] "GET /Perfect_One/img/gallery/gallery_item_1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:16:42:34 +0530] "GET /Perfect_One/img/gallery/gallery_item_2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:16:42:34 +0530] "GET /Perfect_One/img/gallery/gallery_item_3.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:16:42:34 +0530] "GET /Perfect_One/img/gallery/gallery_item_4.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:16:42:34 +0530] "GET /Perfect_One/img/gallery/gallery_item_6.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:16:42:34 +0530] "GET /Perfect_One/img/gallery/gallery_item_7.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:16:42:34 +0530] "GET /Perfect_One/img/gallery/gallery_item_8.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:16:42:34 +0530] "GET /Perfect_One/img/icon/left.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:16:42:34 +0530] "GET /Perfect_One/img/icon/right.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2020:16:42:36 +0530] "GET /Perfect_One/LogoutServlet HTTP/1.1" 200 7130
